"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_norm","batch_size","dropout","lr","negative_slope","epoch","train_acc_batch","train_acc_epoch","train_loss_agr_epoch","train_loss_batch","train_loss_con_epoch","train_loss_epoch","train_loss_ext_epoch","train_loss_neu_epoch","train_loss_ope_epoch","trainer/global_step","val_acc_epoch","val_loss_agr_epoch","val_loss_con_epoch","val_loss_epoch","val_loss_ext_epoch","val_loss_neu_epoch","val_loss_ope_epoch"
"dulcet-sweep-50","finished","-","krl1","","2022-05-30T11:32:14.000Z","24","np778738","false","2","0","0.001","0","4","1","0.6738383769989014","0.5297735929489136","0.41609349846839905","0.5593318343162537","0.5255962014198303","0.3574599325656891","0.4985836744308472","0.6828315854072571","989","0.6312500238418579","0.8674064874649048","0.8807655572891235","0.7157077193260193","0.679182767868042","0.5515397787094116","0.5996442437171936"
"light-sweep-49","finished","-","krl1","","2022-05-30T11:31:25.000Z","45","np778738","false","64","0.1","0.005","0.02","84","0.8999999761581421","0.826613187789917","0.2894442677497864","0.23802976310253143","0.3234470784664154","0.25319579243659973","0.20972852408885956","0.19419069588184357","0.24916842579841617","594","0.6006870865821838","0.7752204537391663","0.9589195251464844","0.7885493636131287","0.9683760404586792","0.639741837978363","0.6004889607429504"
"quiet-sweep-48","finished","-","krl1","","2022-05-30T11:30:40.000Z","36","np778738","true","8","0.4","0.0001","0.02","23","0.75","0.6279882192611694","0.6251998543739319","0.5899743437767029","0.5823536515235901","0.6274056434631348","0.6100777983665466","0.6353793740272522","0.684017539024353","1199","0.49589553475379944","0.7067447304725647","0.7028314471244812","0.697909951210022","0.6548178195953369","0.7017412185668945","0.7234143614768982"
"earthy-sweep-47","finished","-","krl1","","2022-05-30T11:30:13.000Z","23","np778738","true","2","0.2","0.001","0","2","0.800000011920929","0.6520202159881592","0.6128309369087219","0.6323354244232178","0.5901046395301819","0.6364144086837769","0.6559831500053406","0.6555988192558289","0.6675543189048767","593","0.5455882549285889","0.826449453830719","0.7808352112770081","0.733550488948822","0.681068480014801","0.73126620054245","0.648132860660553"
"youthful-sweep-46","finished","-","krl1","","2022-05-30T11:29:46.000Z","21","np778738","true","2","0.1","0.005","0.02","2","0.6000000238418579","0.6658248901367188","0.5725653171539307","0.5912724733352661","0.5711999535560608","0.6055346131324768","0.5928598046302795","0.6091589331626892","0.6818890571594238","593","0.6132352948188782","0.9485459923744202","0.8362629413604736","0.7999602556228638","0.8212616443634033","0.7906541228294373","0.6030765175819397"
"stellar-sweep-45","finished","-","krl1","","2022-05-30T11:27:29.000Z","132","np778738","false","64","0.3","0.00001","0.05","330","0.53125","0.5270636677742004","0.6165961623191833","0.6714218258857727","0.7123077511787415","0.6723302602767944","0.6730141043663025","0.6649547815322876","0.6947786211967468","2316","0.4368017613887787","0.7075456976890564","0.6936704516410828","0.6965386867523193","0.6768043041229248","0.6975126266479492","0.7071601748466492"
"sunny-sweep-44","finished","-","krl1","","2022-05-30T11:26:56.000Z","24","np778738","true","4","0.4","0.0001","0.01","7","0.6499999761581421","0.5226010084152222","0.6810478568077087","0.6608098149299622","0.6800236701965332","0.686446487903595","0.6725373864173889","0.6953592896461487","0.7032642364501953","791","0.6277777552604675","0.6828450560569763","0.6761195659637451","0.6738765239715576","0.6771606206893921","0.6877344250679016","0.6455231308937073"
"revived-sweep-43","finished","-","krl1","","2022-05-30T11:26:18.000Z","35","np778738","true","4","0.2","0.0001","0","14","0.550000011920929","0.5474410653114319","0.6794823408126831","0.6696552634239197","0.6267471313476562","0.6597170829772949","0.6670261025428772","0.6436395049095154","0.6816901564598083","1484","0.5805389285087585","0.6877243518829346","0.7053032517433167","0.6931949257850647","0.7163583040237427","0.7020426988601685","0.6545459628105164"
"usual-sweep-42","finished","-","krl1","","2022-05-30T11:25:45.000Z","30","np778738","true","16","0.3","0.001","0.02","19","0.8333333134651184","0.6952272653579712","0.4456348419189453","0.413049578666687","0.4870690405368805","0.4807630777359009","0.43737903237342834","0.5035995244979858","0.5301327109336853","499","0.4493421018123626","0.7956767678260803","0.9428938031196594","0.7910477519035339","0.8096463084220886","0.7885105013847351","0.6185111999511719"
"revived-sweep-41","finished","-","krl1","","2022-05-30T11:16:25.000Z","552","np778738","false","128","0.1","0.000005","0.01","1279","0.5833333134651184","0.4781806468963623","0.6905072331428528","0.7032217979431152","0.6411040425300598","0.6925932168960571","0.6880028247833252","0.771817684173584","0.6715344786643982","5119","0.5506848096847534","0.6935070753097534","0.6992681622505188","0.6743980646133423","0.6930645704269409","0.7169255614280701","0.5692246556282043"
"earthy-sweep-40","finished","-","krl1","","2022-05-30T11:14:40.000Z","101","np778738","false","8","0.4","0.00001","0.02","79","0.6000000238418579","0.598617434501648","0.6304677724838257","0.7078751921653748","0.6472140550613403","0.6705522537231445","0.7247735261917114","0.6717944741249084","0.6785114407539368","3999","0.5590497851371765","0.707243025302887","0.6980717778205872","0.6725496053695679","0.7295136451721191","0.6972827911376953","0.5306366086006165"
"gentle-sweep-39","finished","-","krl1","","2022-05-30T11:14:08.000Z","29","np778738","false","2","0.3","0.005","0.02","3","0.6000000238418579","0.691792905330658","0.5147728323936462","0.4957733154296875","0.5530964136123657","0.5285133719444275","0.3924208879470825","0.4960128664970398","0.6862637996673584","791","0.6044444441795349","0.8570927977561951","0.7922342419624329","0.7461143732070923","0.8381173610687256","0.6315735578536987","0.6115538477897644"
"copper-sweep-38","finished","-","krl1","","2022-05-30T11:13:40.000Z","24","np778738","true","4","0.2","0.00001","0","6","0.4000000059604645","0.45808079838752747","0.8133795857429504","0.7435591816902161","0.8549461960792542","0.7535650134086609","0.7065485119819641","0.6909343600273132","0.70201575756073","692","0.38860759139060974","0.7094533443450928","0.7522321343421936","0.7242496013641357","0.7026160955429077","0.6919151544570923","0.7650315761566162"
"distinctive-sweep-37","finished","-","krl1","","2022-05-30T11:12:57.000Z","37","np778738","false","32","0","0.0005","0.02","51","0.75","0.7253690958023071","0.3801721930503845","0.3843518495559693","0.423986554145813","0.3734901547431946","0.2551496624946594","0.3607281446456909","0.44741442799568176","675","0.5885934829711914","1.5160863399505615","1.2659063339233398","1.0236577987670898","0.5647457838058472","0.8650715947151184","0.9064788818359376"
"lunar-sweep-36","finished","-","krl1","","2022-05-30T11:11:51.000Z","60","np778738","true","32","0.3","0.0005","0.1","59","0.824999988079071","0.699974775314331","0.4852088987827301","0.44114038348197937","0.4494931399822235","0.4578491747379303","0.457843542098999","0.4337609112262726","0.46293947100639343","779","0.5875558853149414","0.7624499797821045","0.790955662727356","0.6835607886314392","0.6050869226455688","0.6375491619110107","0.6217621564865112"
"swept-sweep-35","finished","-","krl1","","2022-05-30T11:11:09.000Z","37","np778738","false","8","0.2","0.0005","0","10","0.6499999761581421","0.6613866090774536","0.5549802184104919","0.6098437309265137","0.5854001641273499","0.5770191550254822","0.48746874928474426","0.5773383378982544","0.6799082159996033","549","0.6011999845504761","0.8020924925804138","0.891132652759552","0.6972205638885498","0.6050049066543579","0.6442434191703796","0.5436293482780457"
"crisp-sweep-34","finished","-","krl1","","2022-05-30T11:10:32.000Z","31","np778738","false","2","0","0.001","0.01","2","0.699999988079071","0.6659932732582092","0.5193251967430115","0.6342177391052246","0.5468348860740662","0.525019645690918","0.3593180179595947","0.5142268538475037","0.6853929758071899","593","0.5808823704719543","1.1789880990982056","0.9778959155082704","0.866540789604187","0.9547199010849","0.6500226855278015","0.571077823638916"
"ethereal-sweep-33","finished","-","krl1","","2022-05-30T11:09:28.000Z","57","np778738","true","2","0.1","0.001","0","7","0.699999988079071","0.642550528049469","0.5882837176322937","0.6129477620124817","0.5772659182548523","0.6229655742645264","0.6297784447669983","0.6417161822319031","0.6777837872505188","1583","0.584269642829895","0.6766805052757263","0.764072835445404","0.6858536005020142","0.6568202972412109","0.6990867257118225","0.632607638835907"
"laced-sweep-32","finished","-","krl1","","2022-05-30T11:08:23.000Z","60","np778738","true","64","0.1","0.0001","0.01","122","0.746874988079071","0.7056869268417358","0.44148263335227966","0.5369939208030701","0.5506457686424255","0.5165035724639893","0.4940672814846039","0.465371698141098","0.6309504508972168","860","0.40612170100212097","0.7259653210639954","0.7514958381652832","0.7417418360710144","0.771436870098114","0.6449918746948242","0.8148192763328552"
"sage-sweep-31","finished","-","krl1","","2022-05-30T11:07:19.000Z","59","np778738","true","128","0.1","0.005","0.01","139","0.925000011920929","0.8850721716880798","0.20508551597595215","0.19933687150478363","0.1822431683540344","0.2359772026538849","0.3426360487937927","0.2521190047264099","0.19780233502388","559","0.5330754518508911","0.6884706020355225","1.714841604232788","1.0360097885131836","0.7329526543617249","1.057668685913086","0.9861151576042176"
"leafy-sweep-30","finished","-","krl1","","2022-05-30T11:03:35.000Z","222","np778738","false","32","0.2","0.000005","0.1","319","0.543749988079071","0.43361425399780273","0.6925199031829834","0.6926437020301819","0.7019620537757874","0.6985758543014526","0.6891707181930542","0.7258620858192444","0.6833646297454834","4159","0.5641885995864868","0.6931729316711426","0.6948181986808777","0.6830300688743591","0.6879564523696899","0.702511191368103","0.636691689491272"
"rose-sweep-29","finished","-","krl1","","2022-05-30T11:03:03.000Z","26","np778738","false","8","0.3","0.01","0.1","14","0.800000011920929","0.7305724024772644","0.4219006299972534","0.3498779535293579","0.5348078012466431","0.48930761218070984","0.3739921748638153","0.4342823624610901","0.6815551519393921","749","0.6073964238166809","0.861672580242157","0.7703854441642761","0.7581396698951721","0.8426547646522522","0.7595203518867493","0.5564652681350708"
"expert-sweep-28","finished","-","krl1","","2022-05-30T11:02:37.000Z","20","np778738","true","2","0.3","0.0001","0.05","2","0.8999999761581421","0.6057239174842834","0.6730042099952698","0.6062694787979126","0.619131326675415","0.6627906560897827","0.6596434116363525","0.664825439453125","0.6973490118980408","593","0.4970588088035583","0.6797268986701965","0.7065051198005676","0.7112130522727966","0.7050681710243225","0.7576682567596436","0.7070969343185425"
"colorful-sweep-27","finished","-","krl1","","2022-05-30T11:02:10.000Z","23","np778738","false","2","0.3","0.0005","0.01","2","0.6000000238418579","0.612289547920227","0.5998160243034363","0.6578282713890076","0.6071475744247437","0.6348773241043091","0.6143267750740051","0.6475785970687866","0.7055172920227051","593","0.46617648005485535","0.7913941740989685","0.7561594247817993","0.7145166993141174","0.6243286728858948","0.6929755806922913","0.7077255249023438"
"fresh-sweep-26","finished","-","krl1","","2022-05-30T11:01:27.000Z","38","np778738","true","4","0","0.0005","0","7","0.8500000238418579","0.697537899017334","0.5650772452354431","0.5149673223495483","0.5418581962585449","0.5596210360527039","0.5172494053840637","0.5651146769523621","0.6088054776191711","791","0.5438888669013977","0.7217614054679871","0.8294605612754822","0.6979895234107971","0.5904253721237183","0.7557058334350586","0.5925941467285156"
"major-sweep-25","finished","-","krl1","","2022-05-30T11:00:45.000Z","37","np778738","true","16","0.4","0.001","0.05","23","0.7333333492279053","0.6865109205245972","0.4700489938259125","0.4694578945636749","0.5105785727500916","0.4979194700717926","0.444442480802536","0.4799093008041382","0.5846177339553833","599","0.6310662031173706","0.8454347252845764","0.7976457476615906","0.7287732362747192","0.7652966380119324","0.6724966168403625","0.5629931092262268"
"dark-sweep-24","finished","-","krl1","","2022-05-30T10:59:41.000Z","58","np778738","false","32","0","0.0001","0","80","0.7562500238418579","0.6071954369544983","0.4982337653636933","0.4862850308418274","0.5677787661552429","0.5478374361991882","0.5142917633056641","0.503082275390625","0.655800461769104","1052","0.546618640422821","0.9531132578849792","0.8114871978759766","0.705971360206604","0.609917163848877","0.6453243494033813","0.510014533996582"
"grateful-sweep-23","finished","-","krl1","","2022-05-30T10:58:26.000Z","72","np778738","true","64","0.1","0.0005","0.1","111","0.8999999761581421","0.8400658369064331","0.2857232689857483","0.29072800278663635","0.30971741676330566","0.3029594421386719","0.3094298839569092","0.2984216809272766","0.3115050494670868","783","0.5006033778190613","0.7115254402160645","1.0820443630218506","0.8230621218681335","0.6425148248672485","0.7827174067497253","0.8965087532997131"
"happy-sweep-22","finished","-","krl1","","2022-05-30T10:41:24.000Z","1017","np778738","true","2","0.1","0.0005","0.02","5","0.4000000059604645","0.6462963223457336","0.6074976921081543","0.8846684694290161","0.5809147357940674","0.6338599324226379","0.6385223865509033","0.6487518548965454","0.6936127543449402","1187","0.5985074639320374","0.7271327972412109","0.7331028580665588","0.69066321849823","0.6583219170570374","0.719840407371521","0.6149183511734009"
"iconic-sweep-21","finished","-","krl1","","2022-05-30T10:40:45.000Z","31","np778738","false","4","0.3","0.001","0.02","4","0.699999988079071","0.6370707154273987","0.5654449462890625","0.5480777025222778","0.5930101871490479","0.5719008445739746","0.4749016761779785","0.5423510670661926","0.683796226978302","494","0.6429824829101562","0.8366724252700806","0.8915128111839294","0.6784244775772095","0.6156638860702515","0.5404833555221558","0.5077898502349854"
"swept-sweep-20","finished","-","krl1","","2022-05-30T10:39:30.000Z","72","np778738","true","128","0.4","0.001","0","179","0.8333333134651184","0.6957912445068359","0.3700188994407654","0.42054349184036255","0.5395691394805908","0.4712329804897308","0.4357910752296448","0.3514963388442993","0.6592893004417419","719","0.6142390966415405","0.7746173739433289","0.8432776927947998","0.7775700092315674","0.7763179540634155","0.8982235789299011","0.5954132676124573"
"iconic-sweep-19","finished","-","krl1","","2022-05-30T10:38:13.000Z","72","np778738","false","128","0.3","0.0001","0.05","212","0.6578124761581421","0.5880518555641174","0.6331218481063843","0.6316366195678711","0.6086053848266602","0.64326411485672","0.6411963105201721","0.6415119171142578","0.6918850541114807","851","0.6294180154800415","0.7422518730163574","0.7674368023872375","0.6840683817863464","0.6223900318145752","0.7172366976737976","0.571026623249054"
"polar-sweep-18","finished","-","krl1","","2022-05-30T10:37:16.000Z","51","np778738","true","64","0.4","0.000005","0.02","72","0.4937500059604645","0.5132904648780823","0.7173756957054138","0.7151352167129517","0.6996473073959351","0.7170872688293457","0.7567054033279419","0.7154770493507385","0.6962310075759888","510","0.6490786075592041","0.7319170832633972","0.6718798875808716","0.6719886064529419","0.6354911923408508","0.6562132239341736","0.6644414067268372"
"desert-sweep-17","finished","-","krl1","","2022-05-30T10:36:32.000Z","38","np778738","true","32","0.4","0.01","0.05","68","0.824999988079071","0.7950080633163452","0.39785119891166687","0.3897483050823212","0.3704395294189453","0.3914157450199127","0.391918808221817","0.40106087923049927","0.3958083689212799","896","0.5520779490470886","0.6943636536598206","1.1067718267440796","0.8217411041259766","0.891752302646637","0.7861406207084656","0.6296773552894592"
"woven-sweep-16","finished","-","krl1","","2022-05-30T10:35:52.000Z","34","np778738","false","64","0.2","0.005","0.05","69","0.8500000238418579","0.7895310521125793","0.30337345600128174","0.3222845494747162","0.3202483355998993","0.3187780976295471","0.33015939593315125","0.3046436309814453","0.33546558022499084","489","0.539756715297699","0.8050855398178101","1.657800555229187","1.0482838153839111","0.8741139769554138","0.7515949010848999","1.1528236865997314"
"ruby-sweep-15","finished","-","krl1","","2022-05-30T10:34:07.000Z","96","np778738","false","16","0.1","0.00001","0.01","147","0.6499999761581421","0.5319001078605652","0.648540735244751","0.6662282943725586","0.6549325585365295","0.6743533611297607","0.6722021102905273","0.7052959203720093","0.690795361995697","3699","0.5266503691673279","0.6930975914001465","0.6947992444038391","0.6848430037498474","0.6651812791824341","0.6944357752799988","0.6767012476921082"
"happy-sweep-14","finished","-","krl1","","2022-05-30T10:33:34.000Z","26","np778738","true","16","0","0.001","0.02","16","0.8166666626930237","0.8266191482543945","0.27741342782974243","0.4147408604621887","0.3000934422016144","0.33364471793174744","0.3656468391418457","0.3386925756931305","0.3863772451877594","424","0.4884615242481232","0.7054491639137268","1.097544550895691","0.7490221261978149","0.6543700098991394","0.6064315438270569","0.681315004825592"
"rare-sweep-13","finished","-","krl1","","2022-05-30T10:33:01.000Z","25","np778738","true","4","0.1","0.00005","0.02","7","0.6499999761581421","0.6058080792427063","0.6037745475769043","0.619992733001709","0.6608325839042664","0.6494439244270325","0.6341161727905273","0.6487011313438416","0.6997954249382019","791","0.496111124753952","0.7960569262504578","0.7315162420272827","0.7192264795303345","0.717560887336731","0.6546079516410828","0.6963905692100525"
"rich-sweep-12","finished","-","krl1","","2022-05-30T10:32:34.000Z","21","np778738","false","4","0.1","0.00001","0","4","0.5","0.5838384032249451","0.7303400635719299","0.7029188275337219","0.6305030584335327","0.6757738590240479","0.661695122718811","0.6729310154914856","0.6833996772766113","494","0.6228070259094238","0.6999464631080627","0.7042547464370728","0.6794744729995728","0.6519804000854492","0.6963639259338379","0.6448265910148621"
"different-sweep-11","finished","-","krl1","","2022-05-30T10:32:06.000Z","25","np778738","true","8","0.2","0.005","0.1","8","0.8500000238418579","0.7695847153663635","0.32077911496162415","0.4515797793865204","0.4014804661273956","0.38975754380226135","0.3688732385635376","0.4238519072532654","0.4338030517101288","449","0.5422329902648926","0.8855097889900208","1.1339448690414429","0.8963447213172913","0.9295892715454102","1.0221959352493286","0.5104836225509644"
"fresh-sweep-10","finished","-","krl1","","2022-05-30T10:31:33.000Z","25","np778738","true","4","0.4","0.000005","0.02","8","0.550000011920929","0.5080246925354004","0.7093719840049744","0.7060968279838562","0.6770183444023132","0.6982936263084412","0.7113578915596008","0.6990216970443726","0.6946983933448792","890","0.447029709815979","0.6724166870117188","0.7288364171981812","0.7180123329162598","0.7381137609481812","0.6916652321815491","0.759029746055603"
"pious-sweep-9","finished","-","krl1","","2022-05-30T10:30:49.000Z","38","np778738","true","64","0.3","0.001","0.02","87","0.809374988079071","0.7698978185653687","0.3525402843952179","0.3989003598690033","0.3570651710033417","0.3876984417438507","0.3969869017601013","0.4166635572910309","0.4152364134788513","615","0.4760469794273377","0.86640864610672","1.4111390113830566","0.9598957300186156","0.8706096410751343","1.120720148086548","0.5306012034416199"
"fragrant-sweep-8","finished","-","krl1","","2022-05-30T10:29:48.000Z","55","np778738","false","64","0.4","0.00005","0.02","135","0.596875011920929","0.5349376201629639","0.665208101272583","0.662656843662262","0.5760775804519653","0.6625023484230042","0.7148521542549133","0.6525987982749939","0.7037751078605652","951","0.5481420159339905","0.6938168406486511","0.7633479833602905","0.7161719799041748","0.7221924662590027","0.7107369899749756","0.6907656788825989"
"devout-sweep-7","finished","-","krl1","","2022-05-30T10:29:04.000Z","37","np778738","true","8","0.2","0.00005","0.02","28","0.6000000238418579","0.5426680445671082","0.6912683248519897","0.6741491556167603","0.6382358074188232","0.6561078429222107","0.6554654836654663","0.6151978969573975","0.6803719401359558","1449","0.5716718435287476","0.6861431002616882","0.6998550295829773","0.6963082551956177","0.7194888591766357","0.7078388333320618","0.6682155728340149"
"celestial-sweep-6","finished","-","krl1","","2022-05-30T10:28:04.000Z","57","np778738","false","2","0.3","0.00001","0","19","0.699999988079071","0.4274747371673584","0.6436586976051331","0.6651697158813477","0.7066709995269775","0.710192084312439","0.7058058381080627","0.74125075340271","0.7535740733146667","3959","0.3776018023490906","0.6970933675765991","0.6933588981628418","0.7402902841567993","0.7054712176322937","0.7030866742134094","0.9024412035942078"
"smooth-sweep-5","finished","-","krl1","","2022-05-30T10:27:25.000Z","32","np778738","true","4","0","0.00001","0.02","6","0.5","0.4834054708480835","0.712704598903656","0.7587981224060059","0.7565508484840393","0.7138268947601318","0.7154543399810791","0.6835634112358093","0.7008612155914307","692","0.3411392271518707","0.6770214438438416","0.7287679314613342","0.7452849745750427","0.7978656888008118","0.7980886101722717","0.7246812582015991"
"still-sweep-4","finished","-","krl1","","2022-05-30T10:26:36.000Z","42","np778738","true","64","0.1","0.0005","0.02","83","0.903124988079071","0.7837542295455933","0.33701416850090027","0.3635409772396088","0.4057139754295349","0.3658348619937897","0.3727862536907196","0.34191426634788513","0.3717457056045532","587","0.46251335740089417","0.7620153427124023","0.8622077107429504","0.7653209567070007","0.6764934659004211","0.9096108675003052","0.6162776350975037"
"laced-sweep-3","finished","-","krl1","","2022-05-30T10:25:57.000Z","33","np778738","true","16","0.4","0.0005","0.05","29","0.8666666746139526","0.6254882216453552","0.5422338247299194","0.47528043389320374","0.564217209815979","0.5564912557601929","0.4862683415412903","0.5849143266677856","0.6048226952552795","749","0.42307692766189575","0.7527468204498291","0.8194272518157959","0.7325297594070435","0.7356586456298828","0.6996311545372009","0.6551851034164429"
"faithful-sweep-2","finished","-","krl1","","2022-05-30T10:18:33.000Z","440","np778738","false","128","0.1","0.000005","0.01","1279","0.6666666865348816","0.6407918930053711","0.6260596513748169","0.6239675283432007","0.5898577570915222","0.6425412893295288","0.6554659605026245","0.6604188680648804","0.6809041500091553","5119","0.4936164915561676","0.7116996645927429","0.7289307713508606","0.6813517808914185","0.6307647228240967","0.7112526893615723","0.6241111755371094"
"vague-sweep-1","finished","-","krl1","","2022-05-30T10:18:06.000Z","24","np778738","true","2","0.1","0.000005","0.05","2","0.6000000238418579","0.5521885752677917","0.6509449481964111","0.6183006167411804","0.7114118337631226","0.6787500977516174","0.645315408706665","0.7177542448043823","0.6683244109153748","593","0.6014705896377563","0.6424322128295898","0.6611731648445129","0.6761897206306458","0.6863390803337097","0.7659961581230164","0.6250079870223999"